0321500,奥州市,030015,0,0,,,,,,
0330100,雫石町,030011,0,0,,,,,,
0330200,葛巻町,030011,0,0,,,,,,
0330300,岩手町,030011,0,0,,,,,,
0330500,滝沢村,030011,0,0,,,,,,
0332100,紫波町,030011,0,0,,,,,,
0332200,矢巾町,030011,0,0,,,,,,
0336600,西和賀町,030013,0,0,,,,,,
0338100,金ケ崎町,030015,0,0,,,,,,
0340200,平泉町,030016,0,0,,,,,,
0342200,藤沢町,030016,0,0,,,,,,
0344100,住田町,030032,0,0,,,,,,
0346100,大槌町,030031,1,1,,,,,,
0348200,山田町,030022,1,1,,,,,,
0348300,岩泉町,030022,1,1,,,,,,
0348400,田野畑村,030022,1,1,,,,,,
0348500,普代村,030021,1,1,,,,,,
0350100,軽米町,030012,0,0,,,,,,
0350300,野田村,030021,1,1,,,,,,
0350600,九戸村,030012,0,0,,,,,,
0350700,洋野町,030021,1,1,,,,,,
0352400,一戸町,030012,0,0,,,,,,
0410001,仙台市東部,040011,1,1,,,,,,
0410002,仙台市西部,040021,0,0,,,,,,
0420200,石巻市,040012,1,1,,,,,,
0420300,塩竈市,040011,1,1,,,,,,
0420500,気仙沼市,040014,1,1,,,,,,
0420600,白石市,040022,0,0,,,,,,
0420700,名取市,040011,1,1,,,,,,
0420800,角田市,040015,0,0,,,,,,
0420900,多賀城市,040011,1,1,,,,,,
0421100,岩沼市,040011,1,1,,,,,,
0421200,登米市,040016,0,0,,,,,,
0421301,栗原市東部,040016,0,0,,,,,,
0421302,栗原市西部,040024,0,0,,,,,,
0421400,東松島市,040012,1,1,,,,,,
0421501,大崎市東部,040013,0,0,,,,,,
0421502,大崎市西部,040023,0,0,,,,,,
0430100,蔵王町,040022,0,0,,,,,,
0430200,七ヶ宿町,040022,0,0,,,,,,
0432100,大河原町,040015,0,0,,,,,,
0432200,村田町,040015,0,0,,,,,,
0432300,柴田町,040015,0,0,,,,,,
0432400,川崎町,040022,0,0,,,,,,
0434100,丸森町,040015,0,0,,,,,,
0436100,亘理町,040011,1,1,,,,,,
0436200,山元町,040011,1,1,,,,,,
0440100,松島町,040011,1,1,,,,,,
0440400,七ヶ浜町,040011,1,1,,,,,,
0440600,利府町,040011,1,1,,,,,,
0442101,大和町東部,040011,0,0,,,,,,
0442102,大和町西部,040021,0,0,,,,,,
0442200,大郷町,040011,0,0,,,,,,
0442300,富谷町,040011,0,0,,,,,,
0442400,大衡村,040021,0,0,,,,,,
0444400,色麻町,040023,0,0,,,,,,
0444500,加美町,040023,0,0,,,,,,
0450100,涌谷町,040013,0,0,,,,,,
0450500,美里町,040013,0,0,,,,,,
0458100,女川町,040012,1,1,,,,,,
0460600,南三陸町,040014,1,1,,,,,,
0520100,秋田市,050011,1,1,,,,,,
0520200,能代市,050012,1,1,,,,,,
0520300,横手市,050022,0,0,,,,,,
0520400,大館市,050021,0,0,,,,,,
0520600,男鹿市,050011,1,1,,,,,,
0520700,湯沢市,050023,0,0,,,,,,
0520900,鹿角市,050021,0,0,,,,,,
0521000,由利本荘市,050013,1,1,,,,,,
0521100,潟上市,050011,1,1,,,,,,
0521200,大仙市,050022,0,0,,,,,,
0521300,北秋田市,050021,0,0,,,,,,
0521400,にかほ市,050013,1,1,,,,,,
0521500,仙北市,050022,0,0,,,,,,
0530300,小坂町,050021,0,0,,,,,,
0532700,上小阿仁村,050021,0,0,,,,,,
0534600,藤里町,050012,0,0,,,,,,
0534800,三種町,050012,1,1,,,,,,
0534900,八峰町,050012,1,1,,,,,,
0536100,五城目町,050011,0,0,,,,,,
0536300,八郎潟町,050011,0,0,,,,,,
0536600,井川町,050011,0,0,,,,,,
0536800,大潟村,050011,0,0,,,,,,
0543400,美郷町,050022,0,0,,,,,,
0546300,羽後町,050023,0,0,,,,,,
0546400,東成瀬村,050023,0,0,,,,,,
0620100,山形市,060011,0,0,,,,,,
0620200,米沢市,060021,0,0,,,,,,
0620300,鶴岡市,060032,1,1,,,,,,
0620400,酒田市,060031,1,1,,,,,,
0620500,新庄市,060040,0,0,,,,,,
0620600,寒河江市,060013,0,0,,,,,,
0620700,上山市,060011,0,0,,,,,,
0620800,村山市,060012,0,0,,,,,,
0620900,長井市,060022,0,0,,,,,,
0621000,天童市,060011,0,0,,,,,,
0621100,東根市,060012,0,0,,,,,,
0621200,尾花沢市,060012,0,0,,,,,,
0621300,南陽市,060021,0,0,,,,,,
0630100,山辺町,060011,0,0,,,,,,
0630200,中山町,060011,0,0,,,,,,
0632100,河北町,060013,0,0,,,,,,
0632200,西川町,060013,0,0,,,,,,
0632300,朝日町,060013,0,0,,,,,,
0632400,大江町,060013,0,0,,,,,,
0634100,大石田町,060012,0,0,,,,,,
0636100,金山町,060040,0,0,,,,,,
0636200,最上町,060040,0,0,,,,,,
0636300,舟形町,060040,0,0,,,,,,
0636400,真室川町,060040,0,0,,,,,,
0636500,大蔵村,060040,0,0,,,,,,
0636600,鮭川村,060040,0,0,,,,,,
0636700,戸沢村,060040,0,0,,,,,,
0638100,高畠町,060021,0,0,,,,,,
0638200,川西町,060021,0,0,,,,,,
0640100,小国町,060022,0,0,,,,,,
0640200,白鷹町,060022,0,0,,,,,,
0640300,飯豊町,060022,0,0,,,,,,
0642600,三川町,060032,0,0,,,,,,
0642800,庄内町,060032,0,0,,,,,,
0646100,遊佐町,060031,1,1,,,,,,
0720100,福島市,070011,0,0,,,,,,
0720200,会津若松市,070032,0,0,,,,,,
0720301,郡山市,070012,0,0,,,,,,
0720302,郡山市湖南,070032,0,0,,,,,,
0720400,いわき市,070023,1,1,,,,,,
0720500,白河市,070013,0,0,,,,,,
0720700,須賀川市,070012,0,0,,,,,,
0720800,喜多方市,070031,0,0,,,,,,
0720900,相馬市,070021,1,1,,,,,,
0721000,二本松市,070012,0,0,,,,,,
0721100,田村市,070012,0,0,,,,,,
0721200,南相馬市,070021,1,1,,,,,,
0721300,伊達市,070011,0,0,,,,,,
0721400,本宮市,070012,0,0,,,,,,
0730100,桑折町,070011,0,0,,,,,,
0730300,国見町,070011,0,0,,,,,,
0730800,川俣町,070011,0,0,,,,,,
0732200,大玉村,070012,0,0,,,,,,
0734200,鏡石町,070012,0,0,,,,,,
0734401,天栄村,070012,0,0,,,,,,
0734402,天栄村湯本,070033,0,0,,,,,,
0736200,下郷町,070033,0,0,,,,,,
0736400,檜枝岐村,070033,0,0,,,,,,
0736700,只見町,070033,0,0,,,,,,
0736800,南会津町,070033,0,0,,,,,,
0740200,北塩原村,070031,0,0,,,,,,
0740500,西会津町,070031,0,0,,,,,,
0740700,磐梯町,070031,0,0,,,,,,
0740800,猪苗代町,070031,0,0,,,,,,
0742100,会津坂下町,070032,0,0,,,,,,
0742200,湯川村,070032,0,0,,,,,,
0742300,柳津町,070032,0,0,,,,,,
0744400,三島町,070032,0,0,,,,,,
0744500,金山町,070032,0,0,,,,,,
0744600,昭和村,070032,0,0,,,,,,
0744700,会津美里町,070032,0,0,,,,,,
0746100,西郷村,070013,0,0,,,,,,
0746400,泉崎村,070013,0,0,,,,,,
0746500,中島村,070013,0,0,,,,,,
0746600,矢吹町,070013,0,0,,,,,,
0748100,棚倉町,070013,0,0,,,,,,
0748200,矢祭町,070013,0,0,,,,,,
0748300,塙町,070013,0,0,,,,,,
0748400,鮫川村,070013,0,0,,,,,,
0750100,石川町,070013,0,0,,,,,,
0750200,玉川村,070013,0,0,,,,,,
0750300,平田村,070013,0,0,,,,,,
0750400,浅川町,070013,0,0,,,,,,
0750500,古殿町,070013,0,0,,,,,,
0752100,三春町,070012,0,0,,,,,,
0752200,小野町,070012,0,0,,,,,,
0754100,広野町,070022,1,1,,,,,,
0754200,楢葉町,070022,1,1,,,,,,
0754300,富岡町,070022,1,1,,,,,,
0754400,川内村,070022,0,0,,,,,,
